Start Datetime (hb),Energy Price ($/kWh),LOAD: Site Load Original Load (kW),PV: solar1 Electric Generation (kW),BATTERY: es Power (kW),BATTERY: es SOC (%),PV Grid Export (kW),Net Grid Import (kW)
1/15/2022 9:00,9.06,2.574042047,2.650177502,0,0.874666988,0.076135455,0
1/15/2022 10:00,13.82,2.420271293,4.056870503,0,0.874666988,1.63659921,0
1/15/2022 11:00,13.82,2.252512034,4.169403,0,0.874666988,1.916890966,0
1/15/2022 12:00,18.81,2.122131342,4.661133001,0,0.874666988,2.539001659,0
1/15/2022 13:00,18.81,2.031767842,4.175803499,0,0.874666988,2.144035657,0
1/15/2022 14:00,25.23,1.961442275,3.126335002,0,0.874666988,1.164892727,0
1/15/2022 15:00,25.23,2.062956652,2.039372503,0,0.874666988,0,0.023584149
1/15/2022 16:00,33.8,2.501457306,0.977357997,0,0.874666988,0,1.524099309
1/15/2022 17:00,33.8,3.362426335,0,0,0.874666988,0,3.362426335
1/15/2022 18:00,34.48,4.01556656,0,0,0.874666988,0,4.01556656
1/15/2022 19:00,34.48,4.052446765,0,0,0.874666988,0,4.052446765
1/15/2022 20:00,31.38,3.788222718,0,0,0.874666988,0,3.788222718
1/15/2022 21:00,31.38,3.459235821,0,0,0.874666988,0,3.459235821
1/15/2022 22:00,30.97,2.880139021,0,0,0.874666988,0,2.880139021
1/15/2022 23:00,30.97,2.304363638,0,0,0.874666988,0,2.304363638
1/16/2022 0:00,22.87,1.666214494,0,0,0.874666988,0,1.666214494
1/16/2022 1:00,22.87,1.41686618,0,0,0.874666988,0,1.41686618
1/16/2022 2:00,19.7,1.327925584,0,0,0.874666988,0,1.327925584
1/16/2022 3:00,19.7,1.318068863,0,0,0.874666988,0,1.318068863
1/16/2022 4:00,30.09,1.36627897,0,6,0.874666988,0,0
1/16/2022 5:00,30.09,1.663506167,0,6,0.565388637,0,0
1/16/2022 6:00,35,2.399636005,0,0,0.256110287,0,2.399636005
1/16/2022 7:00,35,2.98650773,0,0,0.256110287,0,2.98650773
1/16/2022 8:00,27.97,2.872757275,0.551281997,0,0.256110287,0,2.321475278
1/16/2022 9:00,27.97,2.496362875,1.626000502,0,0.256110287,0,0.870362373
1/16/2022 10:00,8.715,2.315000531,1.850700999,0,0.256110287,0,0.464299532
1/16/2022 11:00,8.715,2.12421135,2.689544501,0,0.256110287,0.565333151,0
1/16/2022 12:00,5.249,1.976457055,2.749594498,0,0.256110287,0.773137443,0
1/16/2022 13:00,5.249,1.862133741,2.805234999,0,0.256110287,0.943101258,0
1/16/2022 14:00,0.247,1.797002587,2.070058998,-6,0.256110287,0,5.726943589
1/16/2022 15:00,0.247,1.878902914,1.891056503,-6,0.534460802,0,5.987846411
1/16/2022 16:00,0.399,2.321148445,0.4356345,0,0.812811318,0,1.885513945
1/16/2022 17:00,0.399,3.184617667,0,0,0.812811318,0,3.184617667
1/16/2022 18:00,8.078,3.818480661,0,0,0.812811318,0,3.818480661
1/16/2022 19:00,8.078,3.832124351,0,6,0.812811318,0,0
1/16/2022 20:00,6.738,3.554886663,0,0,0.503532967,0,3.554886663
1/16/2022 21:00,6.738,3.238977214,0,0,0.503532967,0,3.238977214
1/16/2022 22:00,-1.47,2.680272962,0,-6,0.503532967,0,8.680272962
1/16/2022 23:00,-1.47,2.117225275,0,-4.231460438,0.781883483,0,6.348685713
1/17/2022 0:00,-11.36,1.54307741,0,6,0.978188348,0,0
1/17/2022 1:00,-11.36,1.303301892,0,-6,0.668909998,0,7.303301892
1/17/2022 2:00,-2.19,1.221179307,0,6,0.947260513,0,0
1/17/2022 3:00,-2.19,1.200159157,0,-6,0.637982163,0,7.200159157
1/17/2022 4:00,14.91,1.257287062,0,0,0.916332678,0,1.257287062
1/17/2022 5:00,14.91,1.562027319,0,0,0.916332678,0,1.562027319
1/17/2022 6:00,24.136,2.290541235,0,0,0.916332678,0,2.290541235
1/17/2022 7:00,24.136,2.895566103,0,0,0.916332678,0,2.895566103
1/17/2022 8:00,26.666,2.713267183,0.061013001,0,0.916332678,0,2.652254182
1/17/2022 9:00,26.666,2.313161099,0.616545503,0,0.916332678,0,1.696615596
1/17/2022 10:00,31.485,2.153672215,0.713441001,6,0.916332678,0,0
1/17/2022 11:00,31.485,1.993140265,1.851992002,6,0.607054328,0,0
1/17/2022 12:00,29.36,1.856755589,1.7607485,0,0.297775977,0,0.096007089
1/17/2022 13:00,29.36,1.771560336,1.680256998,0,0.297775977,0,0.091303338
1/17/2022 14:00,27.93,1.716349182,1.207960999,-6,0.297775977,0,6.508388183
1/17/2022 15:00,27.93,1.818352496,1.332035999,0,0.576126493,0,0.486316497
1/17/2022 16:00,25.55,2.250540031,0.808306499,-6,0.576126493,0,7.442233532
1/17/2022 17:00,25.55,3.111667676,0,-2.823146044,0.854477008,0,5.93481372
1/17/2022 18:00,37.28,3.760807572,0,0,0.985447701,0,3.760807572
1/17/2022 19:00,37.28,3.790306114,0,0,0.985447701,0,3.790306114
1/17/2022 20:00,34.45,3.514906117,0,0,0.985447701,0,3.514906117
1/17/2022 21:00,34.45,3.215413194,0,0,0.985447701,0,3.215413194
1/17/2022 22:00,35,2.671265646,0,0,0.985447701,0,2.671265646
1/17/2022 23:00,35,2.111200913,0,0,0.985447701,0,2.111200913
1/18/2022 0:00,32.34,1.557476475,0,6,0.985447701,0,0
1/18/2022 1:00,32.34,1.306704167,0,6,0.67616935,0,0
1/18/2022 2:00,33.32,1.204925464,0,6,0.366891,0,0
1/18/2022 3:00,33.32,1.210362687,0,0,0.057612649,0,1.210362687
1/18/2022 4:00,28.37,1.28399845,0,0,0.057612649,0,1.28399845
1/18/2022 5:00,28.37,1.572211644,0,0,0.057612649,0,1.572211644
1/18/2022 6:00,29.166,2.320037602,0,0,0.057612649,0,2.320037602
1/18/2022 7:00,29.166,2.872281434,0,0,0.057612649,0,2.872281434
1/18/2022 8:00,26.276,2.724585469,0.700938,0,0.057612649,0,2.023647469
1/18/2022 9:00,26.276,2.272823192,2.280356001,0,0.057612649,0.007532809,0
1/18/2022 10:00,23.781,2.12274004,2.005197999,0,0.057612649,0,0.117542041
1/18/2022 11:00,23.781,1.966178478,3.684500001,0,0.057612649,1.718321523,0
1/18/2022 12:00,9.085,1.828596909,4.074433503,0,0.057612649,2.245836594,0
1/18/2022 13:00,9.085,1.729770108,3.422590997,0,0.057612649,1.692820889,0
1/18/2022 14:00,1.908,1.673507478,2.9776915,-6,0.057612649,0,4.695815978
1/18/2022 15:00,1.908,1.775284504,1.704826501,-6,0.335963165,0,6.070458003
1/18/2022 16:00,8.236,2.211952149,1.099553,-6,0.61431368,0,7.112399149
1/18/2022 17:00,8.236,3.031995498,0,-2.082314604,0.892664196,0,5.114310102
1/18/2022 18:00,12.175,3.654460039,0,0,0.98926642,0,3.654460039
1/18/2022 19:00,12.175,3.672327826,0,0,0.98926642,0,3.672327826
1/18/2022 20:00,11.945,3.380077652,0,0,0.98926642,0,3.380077652
1/18/2022 21:00,11.945,3.063145564,0,0,0.98926642,0,3.063145564
1/18/2022 22:00,23.4,2.500630287,0,0,0.98926642,0,2.500630287
1/18/2022 23:00,23.4,1.936226142,0,0,0.98926642,0,1.936226142
1/19/2022 0:00,12.79,1.351092456,0,0,0.98926642,0,1.351092456
1/19/2022 1:00,12.79,1.123115915,0,0,0.98926642,0,1.123115915
1/19/2022 2:00,24.6,1.067436746,0,0,0.98926642,0,1.067436746
1/19/2022 3:00,24.6,1.050957236,0,0,0.98926642,0,1.050957236
1/19/2022 4:00,26.89,1.103333866,0,6,0.98926642,0,0
1/19/2022 5:00,26.89,1.395439562,0,6,0.679988069,0,0
1/19/2022 6:00,25.291,2.133959853,0,6,0.370709719,0,0
1/19/2022 7:00,25.291,2.749792461,0,0,0.061431368,0,2.749792461
1/19/2022 8:00,11.85,2.548193934,0.753036998,-6,0.061431368,0,7.795156936
1/19/2022 9:00,11.85,2.126521313,1.955059498,-6,0.339781883,0,6.171461815
1/19/2022 10:00,8.574,1.950738602,2.340231999,-6,0.618132399,0,5.610506603
1/19/2022 11:00,8.574,1.808843276,2.364103,-2.00823146,0.896482914,0,1.452971736
1/19/2022 12:00,24.86,1.686351427,1.642322003,0,0.989648291,0,0.044029424
1/19/2022 13:00,24.86,1.586909841,2.115604498,0,0.989648291,0.528694657,0
1/19/2022 14:00,27.72,1.528956504,2.585227001,0,0.989648291,1.056270497,0
1/19/2022 15:00,27.72,1.672055658,1.675495997,0,0.989648291,0.003440339,0
1/19/2022 16:00,27.492,2.110262479,0.980927997,0,0.989648291,0,1.129334482
1/19/2022 17:00,27.492,2.983139437,0,0,0.989648291,0,2.983139437
1/19/2022 18:00,36.066,3.624249699,0,0,0.989648291,0,3.624249699
1/19/2022 19:00,36.066,3.645647642,0,6,0.989648291,0,0
1/19/2022 20:00,31.11,3.367513324,0,0,0.680369941,0,3.367513324
1/19/2022 21:00,31.11,3.049535045,0,-6,0.680369941,0,9.049535045
1/19/2022 22:00,33.8,2.482852546,0,0,0.958720456,0,2.482852546
1/19/2022 23:00,33.8,1.9136085,0,0,0.958720456,0,1.9136085
1/20/2022 0:00,33.15,1.338337223,0,6,0.958720456,0,0
1/20/2022 1:00,33.15,1.089307622,0,6,0.649442106,0,0
1/20/2022 2:00,21.85,1.013511416,0,-6,0.340163755,0,7.013511416
1/20/2022 3:00,21.85,0.996127029,0,-6,0.618514271,0,6.996127029
1/20/2022 4:00,25.91,1.045906567,0,-2.000823146,0.896864786,0,3.046729713
1/20/2022 5:00,25.91,1.362165415,0,0,0.989686479,0,1.362165415
1/20/2022 6:00,26.982,2.118729198,0,0,0.989686479,0,2.118729198
1/20/2022 7:00,26.982,2.689834423,0,0,0.989686479,0,2.689834423
1/20/2022 8:00,29.051,2.51165697,0.942558001,0,0.989686479,0,1.569098969
1/20/2022 9:00,29.051,2.073484626,1.615792997,0,0.989686479,0,0.457691629
1/20/2022 10:00,29.183,1.904937963,2.822667498,6,0.989686479,0.917729535,0
1/20/2022 11:00,29.183,1.760649702,4.705863498,6,0.680408128,2.945213796,0
1/20/2022 12:00,28.514,1.632395303,4.881470503,0,0.371129778,3.2490752,0
1/20/2022 13:00,28.514,1.556365706,5.005258503,0,0.371129778,3.448892797,0
1/20/2022 14:00,25.982,1.517767335,4.228313502,-6,0.371129778,0,3.289453833
1/20/2022 15:00,25.982,1.625153575,2.927093001,-6,0.649480293,0,4.698060574
1/20/2022 16:00,27.228,2.047010123,1.289663501,0,0.927830809,0,0.757346622
1/20/2022 17:00,27.228,2.859681639,0,0,0.927830809,0,2.859681639
1/20/2022 18:00,35.932,3.518937262,0,0,0.927830809,0,3.518937262
1/20/2022 19:00,35.932,3.56398598,0,0,0.927830809,0,3.56398598
1/20/2022 20:00,32.177,3.28747313,0,0,0.927830809,0,3.28747313
1/20/2022 21:00,32.177,2.974394093,0,0,0.927830809,0,2.974394093
1/20/2022 22:00,35.46,2.443322726,0,0,0.927830809,0,2.443322726
1/20/2022 23:00,35.46,1.877675331,0,0,0.927830809,0,1.877675331
1/21/2022 0:00,33.83,1.343721545,0,6,0.927830809,0,0
1/21/2022 1:00,33.83,1.109428859,0,6,0.618552458,0,0
1/21/2022 2:00,32.77,1.054541757,0,6,0.309274107,0,0
1/21/2022 3:00,32.77,1.045763343,0,0,-4.24E-06,0,1.045763343
1/21/2022 4:00,31.84,1.120116628,0,0,-4.24E-06,0,1.120116628
1/21/2022 5:00,31.84,1.441200883,0,0,-4.24E-06,0,1.441200883
1/21/2022 6:00,31.46,2.226148902,0,0,-4.24E-06,0,2.226148902
1/21/2022 7:00,31.46,2.869017958,0,0,-4.24E-06,0,2.869017958
1/21/2022 8:00,31.95,2.736370318,0.678879999,0,-4.24E-06,0,2.057490319
1/21/2022 9:00,31.95,2.367221366,2.5292295,0,-4.24E-06,0.162008134,0
1/21/2022 10:00,31.38,2.23363811,3.338875001,0,-4.24E-06,1.105236891,0
1/21/2022 11:00,31.38,2.124435799,4.375115003,0,-4.24E-06,2.250679204,0
1/21/2022 12:00,28.29,2.007181834,4.662532497,0,-4.24E-06,2.655350663,0
1/21/2022 13:00,28.29,1.915317243,4.302683,0,-4.24E-06,2.387365757,0
1/21/2022 14:00,17.89,1.855396871,3.688242502,-6,-4.24E-06,0,4.167154369
1/21/2022 15:00,17.89,1.956162785,2.220807498,-6,0.278346272,0,5.735355287
1/21/2022 16:00,21.81,2.387824536,0.753624998,-6,0.556696788,0,7.634199538
1/21/2022 17:00,21.81,3.211090741,0,-3.200082315,0.835047303,0,6.411173056
1/21/2022 18:00,27.74,3.831228244,0,0,0.98350473,0,3.831228244
1/21/2022 19:00,27.74,3.850940233,0,0,0.98350473,0,3.850940233
1/21/2022 20:00,28.57,3.544796234,0,0,0.98350473,0,3.544796234
1/21/2022 21:00,28.57,3.214698961,0,0,0.98350473,0,3.214698961
1/21/2022 22:00,26.7,2.614713534,0,0,0.98350473,0,2.614713534
1/21/2022 23:00,26.7,2.010816622,0,0,0.98350473,0,2.010816622
1/22/2022 0:00,28.06,1.4153761,0,-0.320008231,0.98350473,0,1.735384331
1/22/2022 1:00,28.06,1.215836456,0,0,0.998350473,0,1.215836456
1/22/2022 2:00,26.63,1.205181146,0,0,0.998350473,0,1.205181146
1/22/2022 3:00,26.63,1.252837347,0,0,0.998350473,0,1.252837347
1/22/2022 4:00,30.74,1.336049442,0,0,0.998350473,0,1.336049442
1/22/2022 5:00,30.74,1.657660413,0,0,0.998350473,0,1.657660413
1/22/2022 6:00,37.7,2.468234021,0,0,0.998350473,0,2.468234021
1/22/2022 7:00,37.7,3.104491428,0,0,0.998350473,0,3.104491428
1/22/2022 8:00,37.99,3.007811875,1.267396501,6,0.998350473,0,0
1/22/2022 9:00,37.99,2.586224753,2.987361503,0,0.689072123,0.40113675,0
1/22/2022 10:00,35.84,2.403301657,4.121844503,0,0.689072123,1.718542846,0
1/22/2022 11:00,35.84,2.244792777,4.832189999,0,0.689072123,2.587397222,0
1/22/2022 12:00,37.68,2.10181836,4.999180501,0,0.689072123,2.897362141,0
1/22/2022 13:00,37.68,1.964767301,4.732303499,0,0.689072123,2.767536198,0
1/22/2022 14:00,35.15,1.915866976,3.967049499,0,0.689072123,2.051182523,0
1/22/2022 15:00,35.15,2.01188332,2.817966501,0,0.689072123,0.806083181,0
1/22/2022 16:00,37.98,2.465831548,1.285509001,0,0.689072123,0,1.180322547
1/22/2022 17:00,37.98,3.334971306,0,0,0.689072123,0,3.334971306
1/22/2022 18:00,37.25,3.9693392,0,0,0.689072123,0,3.9693392
1/22/2022 19:00,37.25,4.027501927,0,0,0.689072123,0,4.027501927
1/22/2022 20:00,36.99,3.73629226,0,0,0.689072123,0,3.73629226
1/22/2022 21:00,36.99,3.422988073,0,0,0.689072123,0,3.422988073
1/22/2022 22:00,34.81,2.85246708,0,0,0.689072123,0,2.85246708
1/22/2022 23:00,34.81,2.253531308,0,0,0.689072123,0,2.253531308
1/23/2022 0:00,37.23,1.627299653,0,6,0.689072123,0,0
1/23/2022 1:00,37.23,1.405177786,0,6,0.379793772,0,0
1/23/2022 2:00,31.09,1.323557832,0,-6,0.070515421,0,7.323557832
1/23/2022 3:00,31.09,1.318537473,0,0,0.348865937,0,1.318537473
1/23/2022 4:00,35.1,1.357863312,0,0,0.348865937,0,1.357863312
1/23/2022 5:00,35.1,1.659282371,0,0,0.348865937,0,1.659282371
1/23/2022 6:00,45.45,2.39084172,0,6,0.348865937,0,0
1/23/2022 7:00,45.45,2.955966721,0,0,0.039587586,0,2.955966721
1/23/2022 8:00,35.09,2.810745431,0.781153002,0,0.039587586,0,2.029592429
1/23/2022 9:00,35.09,2.378080616,1.914601997,0,0.039587586,0,0.463478619
1/23/2022 10:00,27.04,2.232850082,1.862733502,0,0.039587586,0,0.37011658
1/23/2022 11:00,27.04,2.051867154,2.464301,0,0.039587586,0.412433846,0
1/23/2022 12:00,23.44,1.915567935,2.475746497,0,0.039587586,0.560178562,0
1/23/2022 13:00,23.44,1.820814646,2.759517502,0,0.039587586,0.938702856,0
1/23/2022 14:00,22.29,1.75515761,1.951646501,0,0.039587586,0.196488891,0
1/23/2022 15:00,22.29,1.8098673,1.459356997,0,0.039587586,0,0.350510303
1/23/2022 16:00,22,2.252299687,1.263379502,0,0.039587586,0,0.988920185
1/23/2022 17:00,22,3.094750115,0,0,0.039587586,0,3.094750115
1/23/2022 18:00,22.06,3.726973534,0,0,0.039587586,0,3.726973534
1/23/2022 19:00,22.06,3.743361657,0,0,0.039587586,0,3.743361657
1/23/2022 20:00,14.73,3.471770122,0,-6,0.039587586,0,9.471770122
1/23/2022 21:00,14.73,3.151226439,0,-6,0.317938102,0,9.151226439
1/23/2022 22:00,-2.48,2.589228427,0,-6,0.596288617,0,8.589228427
1/23/2022 23:00,-2.48,2.028091504,0,-2.432000823,0.874639133,0,4.460092327
1/24/2022 0:00,-5.27,1.456284633,0,6,0.987463913,0,0
1/24/2022 1:00,-5.27,1.217924225,0,-6,0.678185563,0,7.217924225
1/24/2022 2:00,-4,1.122536302,0,6,0.956536078,0,0
1/24/2022 3:00,-4,1.116688805,0,-6,0.647257728,0,7.116688805
1/24/2022 4:00,-0.04,1.16813062,0,0,0.925608243,0,1.16813062
1/24/2022 5:00,-0.04,1.467811104,0,0,0.925608243,0,1.467811104
1/24/2022 6:00,14.18,2.206652248,0,6,0.925608243,0,0
1/24/2022 7:00,14.18,2.81554834,0,6,0.616329893,0,0
1/24/2022 8:00,0.98,2.615119338,1.217080998,-6,0.307051542,0,7.39803834
1/24/2022 9:00,0.98,2.167101208,2.463444501,-6,0.585402058,0,5.703656707
1/24/2022 10:00,3.44,1.981692741,4.519181499,-2.643200082,0.863752573,0,0.105711324
1/24/2022 11:00,3.44,1.815736177,4.868496997,0,0.986375257,3.05276082,0
1/24/2022 12:00,6.1,1.672979928,4.611195498,0,0.986375257,2.93821557,0
1/24/2022 13:00,6.1,1.563410649,4.705529997,0,0.986375257,3.142119348,0
1/24/2022 14:00,13.73,1.518795097,4.044519997,0,0.986375257,2.5257249,0
1/24/2022 15:00,13.73,1.626188452,2.877806498,0,0.986375257,1.251618046,0
1/24/2022 16:00,22.93,2.048220929,1.417447003,0,0.986375257,0,0.630773926
1/24/2022 17:00,22.93,2.866155459,0,0,0.986375257,0,2.866155459
1/24/2022 18:00,26.46,3.532845838,0,0,0.986375257,0,3.532845838
1/24/2022 19:00,26.46,3.578373424,0,0,0.986375257,0,3.578373424
1/24/2022 20:00,30.98,3.321725884,0,0,0.986375257,0,3.321725884
1/24/2022 21:00,30.98,3.019157064,0,0,0.986375257,0,3.019157064
1/24/2022 22:00,36.06,2.469364915,0,0,0.986375257,0,2.469364915
1/24/2022 23:00,36.06,1.929137158,0,0,0.986375257,0,1.929137158
1/25/2022 0:00,36.15,1.351890245,0,0,0.986375257,0,1.351890245
1/25/2022 1:00,36.15,1.126444384,0,0,0.986375257,0,1.126444384
1/25/2022 2:00,36.85,1.045578999,0,0,0.986375257,0,1.045578999
1/25/2022 3:00,36.85,1.056317456,0,0,0.986375257,0,1.056317456
1/25/2022 4:00,39.55,1.111780083,0,6,0.986375257,0,0
1/25/2022 5:00,39.55,1.414871004,0,6,0.677096907,0,0
1/25/2022 6:00,44.826,2.142259634,0,6,0.367818556,0,0
1/25/2022 7:00,44.826,2.748847892,0,0,0.058540206,0,2.748847892
1/25/2022 8:00,33.871,2.547725336,1.770348503,0,0.058540206,0,0.777376833
1/25/2022 9:00,33.871,2.126966733,3.432900002,0,0.058540206,1.305933269,0
1/25/2022 10:00,32.693,1.954299563,4.641163002,0,0.058540206,2.686863439,0
1/25/2022 11:00,32.693,1.807613307,5.375545497,0,0.058540206,3.56793219,0
1/25/2022 12:00,32.825,1.688584677,5.575202003,0,0.058540206,3.886617326,0
1/25/2022 13:00,32.825,1.604841847,5.275046,0,0.058540206,3.670204153,0
1/25/2022 14:00,32.56,1.567180399,4.109259497,0,0.058540206,2.542079098,0
1/25/2022 15:00,32.56,1.685903115,2.6458565,0,0.058540206,0.959953385,0
1/25/2022 16:00,33.21,2.107276976,1.140077498,0,0.058540206,0,0.967199478
1/25/2022 17:00,33.21,2.968125149,0,0,0.058540206,0,2.968125149
1/25/2022 18:00,31.45,3.596181104,0,0,0.058540206,0,3.596181104
1/25/2022 19:00,31.45,3.641825056,0,0,0.058540206,0,3.641825056
1/25/2022 20:00,20.86,3.357186153,0,-6,0.058540206,0,9.357186153
1/25/2022 21:00,20.86,3.016568883,0,-6,0.336890721,0,9.016568883
1/25/2022 22:00,2.17,2.451964292,0,-6,0.615241237,0,8.451964292
1/25/2022 23:00,2.17,1.875140819,0,-2.064320008,0.893591752,0,3.939460828
1/26/2022 0:00,-1.57,1.306934146,0,6,0.989359175,0,0
1/26/2022 1:00,-1.57,1.080089305,0,0,0.680080825,0,1.080089305
1/26/2022 2:00,-4.75,1.00857756,0,-6,0.680080825,0,7.00857756
1/26/2022 3:00,-4.75,1.016555464,0,0,0.95843134,0,1.016555464
1/26/2022 4:00,-0.21,1.070956576,0,0,0.95843134,0,1.070956576
1/26/2022 5:00,-0.21,1.384451729,0,0,0.95843134,0,1.384451729
1/26/2022 6:00,16.46,2.144629228,0,6,0.95843134,0,0
1/26/2022 7:00,16.46,2.729333205,0,6,0.64915299,0,0
1/26/2022 8:00,11.83,2.562562357,0.432015997,6,0.339874639,0,0
1/26/2022 9:00,11.83,2.184369482,1.223394501,0,0.030596289,0,0.960974981
1/26/2022 10:00,0.83,2.020073102,2.007929,0,0.030596289,0,0.012144102
1/26/2022 11:00,0.83,1.925003973,2.213492001,0,0.030596289,0.288488028,0
1/26/2022 12:00,0.11,1.825809884,2.712969,0,0.030596289,0.887159116,0
1/26/2022 13:00,0.11,1.748702929,2.662714502,0,0.030596289,0.914011573,0
1/26/2022 14:00,0.41,1.706813762,2.192629999,0,0.030596289,0.485816237,0
1/26/2022 15:00,0.41,1.828099534,1.522147501,0,0.030596289,0,0.305952033
1/26/2022 16:00,1.91,2.251884325,1.332487002,0,0.030596289,0,0.919397323
1/26/2022 17:00,1.91,3.084639853,0,0,0.030596289,0,3.084639853
1/26/2022 18:00,0.89,3.705294584,0,0,0.030596289,0,3.705294584
1/26/2022 19:00,0.89,3.712324527,0,0,0.030596289,0,3.712324527
1/26/2022 20:00,-0.57,3.434833959,0,-6,0.030596289,0,9.434833959
1/26/2022 21:00,-0.57,3.119412681,0,-6,0.308946804,0,9.119412681
1/26/2022 22:00,-5.45,2.556077094,0,-6,0.58729732,0,8.556077094
1/26/2022 23:00,-5.45,1.999820197,0,-2.606432001,0.865647835,0,4.606252198
1/27/2022 0:00,-7.26,1.425486633,0,0,0.986564784,0,1.425486633
1/27/2022 1:00,-7.26,1.184164023,0,0,0.986564784,0,1.184164023
1/27/2022 2:00,-10.84,1.101193191,0,0,0.986564784,0,1.101193191
1/27/2022 3:00,-10.84,1.095128983,0,0,0.986564784,0,1.095128983
1/27/2022 4:00,-0.09,1.145161167,0,0,0.986564784,0,1.145161167
1/27/2022 5:00,-0.09,1.443145224,0,0,0.986564784,0,1.443145224
1/27/2022 6:00,21.65,2.178289365,0,0,0.986564784,0,2.178289365
1/27/2022 7:00,21.65,2.789820939,0.135927498,0,0.986564784,0,2.653893441
1/27/2022 8:00,21.994,2.642351803,1.132969999,6,0.986564784,0,0
1/27/2022 9:00,21.994,2.254676762,2.862937497,6,0.677286433,0.608260735,0
1/27/2022 10:00,18.466,2.12960336,3.428292,0,0.368008082,1.29868864,0
1/27/2022 11:00,18.466,2.00766395,3.356852002,0,0.368008082,1.349188052,0
1/27/2022 12:00,14.825,1.911785772,4.070990497,-6,0.368008082,0,3.840795275
1/27/2022 13:00,14.825,1.827077668,3.941383999,-6,0.646358598,0,3.885693669
1/27/2022 14:00,19.803,1.78516259,2.670954503,0,0.924709113,0.885791913,0
1/27/2022 15:00,19.803,1.891530437,2.039475501,0,0.924709113,0.147945064,0
1/27/2022 16:00,27.58,2.311065072,0.966828002,0,0.924709113,0,1.34423707
1/27/2022 17:00,27.58,3.131309347,0,0,0.924709113,0,3.131309347
1/27/2022 18:00,31.285,3.734065732,0,6,0.924709113,0,0
1/27/2022 19:00,31.285,3.739633565,0,6,0.615430763,0,0
1/27/2022 20:00,10.977,3.459680489,0,-6,0.306152412,0,9.459680489
1/27/2022 21:00,10.977,3.142597077,0,-6,0.584502928,0,9.142597077
1/27/2022 22:00,22.51,2.571754161,0,-2.6606432,0.862853443,0,5.232397361
1/27/2022 23:00,22.51,2.00380455,0,0,0.986285344,0,2.00380455
1/28/2022 0:00,13.74,1.453258401,0,6,0.986285344,0,0
1/28/2022 1:00,13.74,1.203209489,0,6,0.677006994,0,0
1/28/2022 2:00,5.67,1.114895461,0,-6,0.367728643,0,7.114895461
1/28/2022 3:00,5.67,1.105745626,0,-6,0.646079159,0,7.105745626
1/28/2022 4:00,11.29,1.164070262,0,0,0.924429674,0,1.164070262
1/28/2022 5:00,11.29,1.487725301,0,0,0.924429674,0,1.487725301
1/28/2022 6:00,18.15,2.26587356,0,0,0.924429674,0,2.26587356
1/28/2022 7:00,18.15,2.907736382,0,0,0.924429674,0,2.907736382
1/28/2022 8:00,21.07,2.769839483,0.188640998,0,0.924429674,0,2.581198485
1/28/2022 9:00,21.07,2.392824433,0.526741999,0,0.924429674,0,1.866082434
1/28/2022 10:00,22.57,2.243460942,0.798968002,0,0.924429674,0,1.44449294
1/28/2022 11:00,22.57,2.098766354,1.300837503,0,0.924429674,0,0.797928851
1/28/2022 12:00,28.19,1.968530023,1.934164498,0,0.924429674,0,0.034365525
1/28/2022 13:00,28.19,1.880242199,1.676806999,0,0.924429674,0,0.2034352
1/28/2022 14:00,28.5,1.836703574,1.574611997,0,0.924429674,0,0.262091577
1/28/2022 15:00,28.5,1.954586739,0.813968001,0,0.924429674,0,1.140618738
1/28/2022 16:00,33.14,2.380892537,0.616234997,6,0.924429674,0,0
1/28/2022 17:00,33.14,3.240981291,0,6,0.615151324,0,0
1/28/2022 18:00,29.86,3.861364851,0,0,0.305872973,0,3.861364851
1/28/2022 19:00,29.86,3.881403206,0,0,0.305872973,0,3.881403206
1/28/2022 20:00,25.15,3.595354495,0,0,0.305872973,0,3.595354495
1/28/2022 21:00,25.15,3.255563083,0,0,0.305872973,0,3.255563083
1/28/2022 22:00,23.5,2.663902803,0,-6,0.305872973,0,8.663902803
1/28/2022 23:00,23.5,2.05876521,0,-6,0.584223489,0,8.05876521
1/29/2022 0:00,21.48,1.448526697,0,0,0.862574004,0,1.448526697
1/29/2022 1:00,21.48,1.195565019,0,0,0.862574004,0,1.195565019
1/29/2022 2:00,31.94,1.107942652,0,0,0.862574004,0,1.107942652
1/29/2022 3:00,31.94,1.099379138,0,0,0.862574004,0,1.099379138
1/29/2022 4:00,34.25,1.157240746,0,0,0.862574004,0,1.157240746
1/29/2022 5:00,34.25,1.477166097,0,0,0.862574004,0,1.477166097
1/29/2022 6:00,34.99,2.258267438,0,0,0.862574004,0,2.258267438
1/29/2022 7:00,34.99,2.898933496,0,0,0.862574004,0,2.898933496
1/29/2022 8:00,35.2,2.763525963,0.431625999,0,0.862574004,0,2.331899964
1/29/2022 9:00,35.2,2.3856867,1.4296275,0,0.862574004,0,0.9560592
1/29/2022 10:00,33.72,2.195197389,1.658973001,0,0.862574004,0,0.536224388
1/29/2022 11:00,33.72,2.045496359,1.533666498,0,0.862574004,0,0.511829861
